P1059, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1060, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1061, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1062, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1063, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1064, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1065, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1066, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1067, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1068, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1069, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1070, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1071, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1072, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1073, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1074, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1075, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1076, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1077, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1078, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1079, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1080, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1081, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1082, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1083, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1084, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1085, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1086, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1087, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1088, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1089, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1090, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1091, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1092, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1093, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1094, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1095, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1096, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1097, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1098, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1099, Manufacturer Controlled DTC, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1100, Mass Air Flow (MAF) Sensor Intermittent/Erratic, Inspect the MAF sensor for proper operation, Check the wiring and connectors for the MAF sensor, Replace the MAF sensor if necessary
P1101, Mass Air Flow (MAF) Sensor Range/Performance, Inspect the MAF sensor for proper operation, Check the wiring and connectors for the MAF sensor, Replace the MAF sensor if necessary
P1102, Mass Air Flow (MAF) Sensor Low Input, Inspect the MAF sensor for proper operation, Check the wiring and connectors for low voltage, Replace the MAF sensor if necessary
P1103, Mass Air Flow (MAF) Sensor High Input, Inspect the MAF sensor for proper operation, Check the wiring and connectors for high voltage, Replace the MAF sensor if necessary
P1104, Mass Air Flow (MAF) Sensor Intermittent, Inspect the MAF sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the MAF sensor if necessary
P1105, Manifold Absolute Pressure (MAP) Sensor Intermittent/Erratic, Inspect the MAP sensor for proper operation, Check the wiring and connectors for the MAP sensor, Replace the MAP sensor if necessary
P1106, Manifold Absolute Pressure (MAP) Sensor Range/Performance, Inspect the MAP sensor for proper operation, Check the wiring and connectors for the MAP sensor, Replace the MAP sensor if necessary
P1107, Manifold Absolute Pressure (MAP) Sensor Low Input, Inspect the MAP sensor for proper operation, Check the wiring and connectors for low voltage, Replace the MAP sensor if necessary
P1108, Manifold Absolute Pressure (MAP) Sensor High Input, Inspect the MAP sensor for proper operation, Check the wiring and connectors for high voltage, Replace the MAP sensor if necessary
P1108, Manifold Absolute Pressure (MAP) Sensor High Input, Inspect the MAP sensor for proper operation, Check the wiring and connectors for high voltage, Replace the MAP sensor if necessary
P1109, Manifold Absolute Pressure (MAP) Sensor Intermittent, Inspect the MAP sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the MAP sensor if necessary
P1110, Intake Air Temperature (IAT) Sensor Intermittent/Erratic, Inspect the IAT sensor for proper operation, Check the wiring and connectors for the IAT sensor, Replace the IAT sensor if necessary
P1111, Intake Air Temperature (IAT) Sensor Range/Performance, Inspect the IAT sensor for proper operation, Check the wiring and connectors for the IAT sensor, Replace the IAT sensor if necessary
P1112, Intake Air Temperature (IAT) Sensor Low Input, Inspect the IAT sensor for proper operation, Check the wiring and connectors for low voltage, Replace the IAT sensor if necessary
P1113, Intake Air Temperature (IAT) Sensor High Input, Inspect the IAT sensor for proper operation, Check the wiring and connectors for high voltage, Replace the IAT sensor if necessary
P1114, Intake Air Temperature (IAT) Sensor Intermittent, Inspect the IAT sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the IAT sensor if necessary
P1115, Engine Coolant Temperature (ECT) Sensor Intermittent/Erratic, Inspect the ECT sensor for proper operation, Check the wiring and connectors for the ECT sensor, Replace the ECT sensor if necessary
P1116, Engine Coolant Temperature (ECT) Sensor Range/Performance, Inspect the ECT sensor for proper operation, Check the wiring and connectors for the ECT sensor, Replace the ECT sensor if necessary
P1117, Engine Coolant Temperature (ECT) Sensor Low Input, Inspect the ECT sensor for proper operation, Check the wiring and connectors for low voltage, Replace the ECT sensor if necessary
P1118, Engine Coolant Temperature (ECT) Sensor High Input, Inspect the ECT sensor for proper operation, Check the wiring and connectors for high voltage, Replace the ECT sensor if necessary
P1119, Engine Coolant Temperature (ECT) Sensor Intermittent, Inspect the ECT sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the ECT sensor if necessary
P1120, Throttle Position (TP) Sensor Intermittent/Erratic, Inspect the TP sensor for proper operation, Check the wiring and connectors for the TP sensor, Replace the TP sensor if necessary
P1121, Throttle Position (TP) Sensor Range/Performance, Inspect the TP sensor for proper operation, Check the wiring and connectors for the TP sensor, Replace the TP sensor if necessary
P1122, Throttle Position (TP) Sensor Low Input, Inspect the TP sensor for proper operation, Check the wiring and connectors for low voltage, Replace the TP sensor if necessary
P1123, Throttle Position (TP) Sensor High Input, Inspect the TP sensor for proper operation, Check the wiring and connectors for high voltage, Replace the TP sensor if necessary
P1124, Throttle Position (TP) Sensor Intermittent, Inspect the TP sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the TP sensor if necessary
P1125, Accelerator Pedal Position (APP) Sensor Intermittent/Erratic, Inspect the APP sensor for proper operation, Check the wiring and connectors for the APP sensor, Replace the APP sensor if necessary
P1126, Accelerator Pedal Position (APP) Sensor Range/Performance, Inspect the APP sensor for proper operation, Check the wiring and connectors for the APP sensor, Replace the APP sensor if necessary
P1127, Accelerator Pedal Position (APP) Sensor Low Input, Inspect the APP sensor for proper operation, Check the wiring and connectors for low voltage, Replace the APP sensor if necessary
P1128, Accelerator Pedal Position (APP) Sensor High Input, Inspect the APP sensor for proper operation, Check the wiring and connectors for high voltage, Replace the APP sensor if necessary
P1129, Accelerator Pedal Position (APP) Sensor Intermittent, Inspect the APP sensor for proper operation, Check the wiring and connectors for intermittent faults, Replace the APP sensor if necessary
P1130, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1131, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1132, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1133, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1134, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1135, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1136, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1137, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1138, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1139, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1140, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1141, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1142, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1143, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1144, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1145, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1146, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1147, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1148, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1149, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1150, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1151, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1152, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1153, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1154, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1155, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1156, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1157, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1158, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1159, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1160, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1161, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1162, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1163, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1164, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1165, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1166, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1167, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1168, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1169, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1170, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1171, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1172, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1173, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1174, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1175, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1176, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1177, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1178, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1179, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1180, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1181, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1182, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1183, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1184, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1185, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1186, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1187, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1188, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1189, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1190, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1191, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1192, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1193, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1194, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1195, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1196, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1197, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1198, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1199, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1200, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1201, Injector Circuit Open Cylinder 1, Inspect the injector circuit for cylinder 1 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1202, Injector Circuit Open Cylinder 2, Inspect the injector circuit for cylinder 2 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1203, Injector Circuit Open Cylinder 3, Inspect the injector circuit for cylinder 3 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1204, Injector Circuit Open Cylinder 4, Inspect the injector circuit for cylinder 4 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1205, Injector Circuit Open Cylinder 5, Inspect the injector circuit for cylinder 5 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1206, Injector Circuit Open Cylinder 6, Inspect the injector circuit for cylinder 6 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1207, Injector Circuit Open Cylinder 7, Inspect the injector circuit for cylinder 7 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1208, Injector Circuit Open Cylinder 8, Inspect the injector circuit for cylinder 8 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1209, Injector Control Pressure Peak Fault, Inspect the injector control pressure system for proper operation, Check the wiring and connectors for the injector control pressure circuit, Replace the injector control pressure sensor if necessary
P1210, Injector Control Pressure System, Inspect the injector control pressure system for proper operation, Check the wiring and connectors for the injector control pressure circuit, Replace the injector control pressure sensor if necessary
P1211, Injector Control Pressure Sensor Above/Below Desired, Inspect the injector control pressure sensor for proper operation, Check the wiring and connectors for the injector control pressure circuit, Replace the injector control pressure sensor if necessary
P1212, Injector Control Pressure Not Detected During Crank, Inspect the injector control pressure system for proper operation, Check the wiring and connectors for the injector control pressure circuit, Replace the injector control pressure sensor if necessary
P1213, Start Injector Circuit, Inspect the start injector circuit for proper operation, Check the wiring and connectors for the start injector circuit, Replace the start injector if necessary
P1214, Cylinder Balance, Inspect the cylinder balance for proper operation, Check the wiring and connectors for the cylinder balance system, Perform necessary repairs based on the inspection results
P1215, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1216, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1217, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1218, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1219, Manufacturer Controlled Fuel and Air Metering, Refer to vehicle manufacturer for specific diagnosis steps, Check for technical service bulletins related to this code, Perform necessary repairs based on manufacturer guidance
P1220, Pedal Position Sensor 'A' Circuit, Inspect the pedal position sensor 'A' circuit for proper operation, Check the wiring and connectors for the pedal position sensor 'A' circuit, Replace the pedal position sensor 'A' circuit if necessary
P1221, Pedal Position Sensor 'B' Circuit, Inspect the pedal position sensor 'B' circuit for proper operation, Check the wiring and connectors for the pedal position sensor 'B' circuit, Replace the pedal position sensor 'B' circuit if necessary
P1222, Pedal Position Sensor 'A' Circuit Low Input, Inspect the pedal position sensor 'A' circuit for proper operation, Check the wiring and connectors for low voltage, Replace the pedal position sensor 'A' circuit if necessary
P1223, Pedal Position Sensor 'B' Circuit Low Input, Inspect the pedal position sensor 'B' circuit for proper operation, Check the wiring and connectors for low voltage, Replace the pedal position sensor 'B' circuit if necessary
P1224, Pedal Position Sensor 'A' Circuit High Input, Inspect the pedal position sensor 'A' circuit for proper operation, Check the wiring and connectors for high voltage, Replace the pedal position sensor 'A' circuit if necessary
P1225, Pedal Position Sensor 'B' Circuit High Input, Inspect the pedal position sensor 'B' circuit for proper operation, Check the wiring and connectors for high voltage, Replace the pedal position sensor 'B' circuit if necessary
P1226, Pedal Position Sensor 'A' Circuit Intermittent, Inspect the pedal position sensor 'A' circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the pedal position sensor 'A' circuit if necessary
P1227, Pedal Position Sensor 'B' Circuit Intermittent, Inspect the pedal position sensor 'B' circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the pedal position sensor 'B' circuit if necessary
P1228, Throttle Position Sensor 'A' Circuit, Inspect the throttle position sensor 'A' circuit for proper operation, Check the wiring and connectors for the throttle position sensor 'A' circuit, Replace the throttle position sensor 'A' circuit if necessary
P1229, Throttle Position Sensor 'B' Circuit, Inspect the throttle position sensor 'B' circuit for proper operation, Check the wiring and connectors for the throttle position sensor 'B' circuit, Replace the throttle position sensor 'B' circuit if necessary
